"pl_name","pl_orbper","pl_rade","pl_bmasse","pl_insol","pl_eqt","st_teff","st_mass"
"HD 38529 b",14.3098,NA,266.64813,NA,NA,5697,1.48
"HD 38529 b",14.3102,NA,272.06248,NA,NA,5541,0.98
"HD 38529 b",14.30944,NA,253.31051,NA,NA,5541,1.41
"HD 38529 b",14.30990015,NA,206.34463,NA,NA,NA,0.98
"HD 38529 b",14.3093,NA,270.8,NA,NA,5541,0.98
"HD 38529 b",14.31014,NA,278.41768,NA,NA,5624.21,1.53
"HD 38529 b",14.32,NA,244.7291,NA,NA,5370,1.39
"HD 38529 c",2127.60565656,NA,3320.46746,NA,NA,NA,0.98
"HD 38529 c",2140.2,NA,4252.39,NA,NA,5697,1.48
"HD 38529 c",2146.1,NA,4163.573,NA,NA,5541,0.98
"HD 38529 c",2136.1,NA,4128.6117,NA,NA,5541,1.41
"HD 38529 c",2132.4,NA,4204.8909,NA,NA,NA,1.34
"HD 38529 c",2165,NA,4195.2,NA,NA,5541,0.98
"HD 38529 c",2133.3,NA,4198.51326,NA,NA,5624.21,1.53
"HD 38801 b",686.8,NA,3219.6179,NA,NA,5207,1.29
"HD 38801 b",696.3,NA,3400.64,NA,NA,5222,1.36
"HD 38801 b",687.14,NA,3178.3,NA,NA,5207,1.29
"HD 38801 b",696.29999,NA,3852.0996,NA,NA,5277,1.64
"HD 38801 b",685.25,NA,3082.31534,NA,NA,5338,1.21
"HD 39091 b",2091,NA,4099.98645,NA,NA,6037,1.09
"HD 39091 b",2151,NA,3264,NA,NA,5950,1.1
"HD 39091 b",2090.3,NA,4100.007,NA,NA,NA,1.09
"HD 39091 b",2088.75851193,NA,3889.98524,NA,NA,NA,1.1
"HD 39091 b",2049,NA,3273.649,NA,NA,NA,1.1
"HD 39091 b",2091.2,NA,3070.2378,NA,NA,5870,1.02
"HD 39091 b",2093.07,NA,3184.6566,NA,NA,6037,1.09
"HD 39091 b",2088.33,NA,4004.63793,NA,NA,5998,1.07
"HD 39194 b",5.6368,NA,4,NA,NA,5205,0.67
"HD 39194 c",14.03,NA,6.3,NA,NA,5205,0.67
"HD 39194 d",33.91,NA,4,NA,NA,5205,0.67
"HD 39855 b",3.2498,NA,8.5,NA,NA,5576,0.87
"HD 40307 b",4.3115,NA,3.81,NA,NA,4977,0.77
"HD 40307 b",4.3123,NA,4,NA,NA,4956,0.77
"HD 40307 b",4.3123,NA,4,NA,910,4867.44,0.79
"HD 40307 c",9.6183,NA,6.6,NA,696,4867.44,0.79
"HD 40307 c",9.6207,NA,6.43,NA,NA,4977,0.77
"HD 40307 c",9.6184,NA,6.6,NA,NA,4956,0.77
"HD 40307 d",20.432,NA,9.5,NA,NA,4956,0.77
"HD 40307 d",20.4185,NA,8.74,NA,NA,4977,0.77
"HD 40307 d",20.4321,NA,9.5,NA,541,4867.44,0.79
"HD 40307 f",51.7768,NA,5.2,NA,398,4867.44,0.79
"HD 40307 f",51.56,NA,3.63,NA,NA,4977,0.77
"HD 40307 f",51.76,NA,5.2,NA,NA,4956,0.77
"HD 40307 g",197.8,NA,7.1,NA,NA,4956,0.77
"HD 40307 g",196.343,NA,7.1,NA,255,4867.44,0.79
"HD 40956 b",578.6,NA,858.141,NA,NA,4869,2
"HD 40979 b",264.15,NA,1274.44,NA,NA,6089,1.15
"HD 40979 b",263.84,NA,1217.2,NA,NA,6139,1.16
"HD 40979 b",265.36,NA,1207.74795,NA,NA,6149.73,1.23
"HD 40979 b",264.14999,NA,1484.2661,NA,NA,6165,1.45
"HD 41004 A b",963,NA,807.25,NA,NA,NA,NA
"HD 41004 B b",1.3283,NA,5838.29,NA,NA,NA,0.4
"HD 41004 B b",1.328199,NA,5924.1,NA,NA,NA,NA
"HD 4113 b",526.62,NA,495.79,NA,NA,5688,0.99
"HD 4113 b",526.5239037,NA,542.78936,NA,NA,NA,1.01
"HD 42012 b",857.5,NA,508.528,NA,NA,5405,0.83
"HD 4203 b",406,NA,508.528,NA,NA,NA,1.06
"HD 4203 b",437.05,NA,578.43,NA,NA,5582,0.99
"HD 4203 b",437.18,NA,579.08336,NA,NA,5625.06,1.14
"HD 4203 b",431.88,NA,708.7609,NA,NA,5596,1.25
"HD 4203 b",431.88,NA,657.9,NA,NA,5702,1.13
"HD 4203 c",7053,NA,479.9233,NA,NA,NA,1.13
"HD 4203 c",6700,NA,689.66,NA,NA,5582,0.99
"HD 4203 c",7400,NA,851.78013,NA,NA,5625.06,1.14
"HD 4208 b",832.97,NA,257.4423,NA,NA,5717,0.88
"HD 4208 b",828,NA,260.6206,NA,NA,5629,0.9
"HD 4208 b",829.5,NA,245.0457,NA,NA,5669.81,0.85
"HD 4208 b",828,NA,255.5,NA,NA,5600,0.87
"HD 4208 b",829,NA,254.264,NA,NA,NA,0.93
"HD 42618 b",148.49,NA,15.1922,NA,NA,5716.65,0.92
"HD 42618 b",149.61,NA,14.4,3.16,337,5727,1.01
"HD 4308 b",15.56,NA,14.0475,NA,NA,5685,0.83
"HD 4308 b",15.56,NA,15.8915,NA,NA,5686,0.93
"HD 4313 b",356,NA,730.978,NA,NA,5035,1.72
"HD 4313 b",356,NA,950.3117,NA,NA,5005,2.47
"HD 4313 b",356.21,NA,612.45841,NA,NA,4943,1.63
"HD 43197 b",327.8,NA,190.69,NA,NA,5508,0.96
"HD 43197 b",308.92072284,NA,176.03781,NA,NA,NA,0.96
"HD 43197 c",9295.97349931,NA,2479.19613,NA,NA,NA,0.96
"HD 43691 b",36.9987,NA,810.4665,NA,NA,6093,1.32
"HD 43691 b",36.96,NA,791.36,NA,NA,6200,1.38
"HD 44219 b",472.3,NA,184.33,NA,NA,5752,1
"HD 45184 b",5.8858,NA,11.91857,NA,NA,5820.13,1.01
"HD 45184 b",5.8854,NA,12.19,NA,NA,5869,1.03
"HD 45184 c",13.1407,NA,10.9333,NA,NA,5820.13,1.01
"HD 45184 c",13.1354,NA,8.81,NA,NA,5869,1.03
"HD 45350 b",890.76,NA,311.46,NA,NA,5616,1.02
"HD 45350 b",963.6,NA,568.89,NA,NA,5566,0.98
"HD 45350 b",978.19,NA,578.76553,NA,NA,5607.78,1.05
"HD 45350 b",962.1,NA,578.43,NA,NA,NA,1.02
"HD 45364 b",226.93,NA,59.4953,NA,NA,5434,0.82
"HD 45364 c",342.85,NA,209.0915,NA,NA,5434,0.82
"HD 45652 b",43.6,NA,150,NA,NA,5312,0.83
"HD 45652 b",44.073,NA,137.62039,NA,NA,5294,0.92
"HD 45652 b",43.6,NA,111.2405,NA,NA,5232,0.54
"HD 457 b",20324.5815254,NA,7574.93226,NA,NA,NA,1.15
"HD 46375 b",3.023495,NA,72.01992,NA,NA,5264.38,0.93
"HD 46375 b",3.023573,NA,71.8,NA,NA,5285,0.92
"HD 46375 b",3.024,NA,79.1,NA,NA,NA,1
"HD 47186 b",4.0845,NA,22.78,NA,NA,NA,NA
"HD 47186 b",4.0845,NA,22.2481,NA,NA,5657,0.96
"HD 47186 c",1353.6,NA,111.42,NA,NA,NA,NA
"HD 4732 b",360.2,NA,753.23,NA,NA,4959,1.74
"HD 4732 c",2732,NA,753.23,NA,NA,4959,1.74
"HD 47366 b",363.3,NA,556.2025,NA,NA,4866,1.81
"HD 47366 b",359.15,NA,731.009,NA,NA,4914,2.19
"HD 47366 c",684.7,NA,591.1638,NA,NA,4866,1.81
"HD 47366 c",682.85,NA,597.5204,NA,NA,4914,2.19
"HD 47536 b",434.9,NA,1271.32,NA,NA,NA,0.98
"HD 47536 b",712.13,NA,2330,NA,NA,4380,2.1
"HD 4760 b",434,NA,4417.837,NA,NA,4076,1.05
"HD 48265 b",762,NA,380,NA,NA,NA,0.93
"HD 48265 b",780.3,NA,467.2101,NA,NA,5650,1.28
"HD 48265 b",778.51,NA,484.69075,NA,NA,5733,1.31
"HD 4917 b",400.5,NA,513.29545,NA,NA,4802,1.32
"HD 49674 b",4.94724,NA,36.51848,NA,NA,5628.43,1.06
"HD 49674 b",4.9437,NA,36.549,NA,NA,5583,0.99
"HD 49674 b",4.948,NA,38.14,NA,NA,NA,1
"HD 49674 b",4.94737,NA,33.4,NA,NA,5662,1.06
"HD 49674 b",4.94737,NA,31.783,NA,NA,5602,1.03
"HD 50499 b",2462,NA,427.79704,NA,NA,5978.1,1.25
"HD 50499 b",2482.7,NA,543.47,NA,NA,NA,1.24
"HD 50499 b",2447.1,NA,519.96988,NA,NA,6102,1.25
"HD 50499 b",2453,NA,432.2488,NA,NA,NA,1.28
"HD 50499 b",2483.7,NA,460.8535,NA,NA,6099,1.31
"HD 50499 c",10400,NA,1010.69433,NA,NA,5978.1,1.25
"HD 50499 c",8619.9,NA,931.2419,NA,NA,6099,1.31
"HD 50554 b",1224,NA,1420,NA,NA,5929,1.05
"HD 50554 b",1293,NA,1574.464,NA,NA,5987,1.04
"HD 50554 b",1293,NA,1640.0028,NA,NA,6007,1.11
"HD 50554 b",1222.8,NA,1382.55357,NA,NA,5968.36,1.04
"HD 50554 b",1254.6,NA,1200,NA,NA,5844,1.06
"HD 51608 b",14.0726,NA,12.77,NA,NA,5358,0.8
"HD 51608 c",95.9446,NA,14.31,NA,NA,5358,0.8
"HD 52265 b",119.29,NA,368.6828,NA,NA,6117,1.32
"HD 52265 b",119.27,NA,384.5743,NA,NA,6136,1.2
"HD 52265 b",118.96,NA,359,NA,NA,NA,1.13
"HD 52265 b",119.29,NA,346,NA,NA,6076,1.2
"HD 52265 b",119.263,NA,352.15387,NA,NA,6057.44,1.22
"HD 52265 b",119.6,NA,334,NA,405,6060,1.18
"HD 5278 b",14.339156,2.45,7.8,132,943,6203,1.13
"HD 5278 b",14.3392065,2.314,NA,118.75,842,6295.7,NA
"HD 5278 c",40.87,NA,18.4,NA,NA,6203,1.13
"HD 5319 b",674.6,NA,616.56,NA,NA,5052,1.56
"HD 5319 b",638.6,NA,495.8148,NA,NA,4871,1.27
"HD 5319 b",637.1,NA,494.54348,NA,NA,4871,1.27
"HD 5319 b",641,NA,543.4893,NA,NA,4900,1.44
"HD 5319 b",641,NA,559.36,NA,NA,4958,1.51
"HD 5319 c",877,NA,324.1866,NA,NA,4871,1.27
"HD 5319 c",872.2,NA,334.67499,NA,NA,4871,1.27
"HD 5319 c",886,NA,365.49,NA,NA,4958,1.51
"HD 55696 b",1827,NA,1230.0021,NA,NA,6012,1.29
"HD 5583 b",139.35,NA,1837.0574,NA,NA,4830,1.01
"HD 5608 b",792.59998,NA,524.4195,NA,NA,4929,1.98
"HD 5608 b",792.6,NA,444.962,NA,NA,4854,1.55
"HD 5608 b",779.9,NA,534.27223,NA,NA,4877,1.53
"HD 564 b",492.3,NA,104.88,NA,NA,5902,0.96
"HD 56414 b",29.04992,3.71,NA,NA,1133,8500,1.89
"HD 56414 b",29.05009825,3.753,NA,273.43,1037,8208,NA
"HD 56957 b",5859.089924,NA,1893.34292,NA,NA,NA,1.03
"HD 5891 b",177.11,NA,2415.4,NA,NA,4907,1.91
"HD 5891 b",177.11,NA,2425.0429,NA,NA,4673,1.93
"HD 59686 A b",299.36,NA,2199.3836,NA,NA,4658,1.9
"HD 60292 b",495.4,NA,2065.895,NA,NA,4348,1.7
"HD 60532 b",201.3,NA,327.35,NA,NA,6095,1.44
"HD 60532 b",201.9,NA,336.8998,NA,NA,6245,1.5
"HD 60532 c",600.1,NA,797.7533,NA,NA,6245,1.5
"HD 60532 c",604,NA,781.83,NA,NA,6095,1.44
"HD 62364 b",27399.80246717,NA,5538.75835,NA,NA,NA,1.19
"HD 62364 c",74839.94554588,NA,7882.56267,NA,NA,NA,1.19
"HD 62509 b",589.64,NA,731,NA,NA,4892.63,NA
"HD 62509 b",589.7,NA,920,NA,NA,NA,1.7
"HD 62509 b",NA,NA,835.9,NA,NA,NA,2
"HD 62509 b",596.6,NA,839.0712,NA,NA,4858,1.73
"HD 62549 b",14306.8851878,NA,2773.33249,NA,NA,NA,1.08
"HD 63433 b",7.1079274,1.902,NA,132.13,944,5694.11,NA
"HD 63433 b",7.10793,2.15,NA,NA,NA,5640,0.99
"HD 63433 b",7.107789,NA,NA,NA,NA,5640,0.99
"HD 63433 c",20.543888,NA,NA,NA,NA,5640,0.99
"HD 63433 c",20.5453,2.67,NA,NA,NA,5640,0.99
"HD 63433 c",20.54382414,2.558,NA,35.36,622,5694.11,NA
"HD 63454 b",2.81805,NA,79.4575,NA,NA,4812,0.42
"HD 63454 b",2.817822,NA,120,NA,NA,4841,0.8
"HD 63454 b",2.818049,12.31,126,NA,NA,4840,0.84
"HD 63765 b",358,NA,203.4,NA,NA,5432,0.86
"HD 63765 b",358,NA,168.4499,NA,NA,5449,0.65
"HD 63935 b",9.0588586,2.727,NA,108.56,899,5560.26,NA
"HD 63935 b",9.058811,2.99,10.8,115.6,911,5534,0.93
"HD 63935 c",21.40165441,3.001,NA,35.28,622,5560.26,NA
"HD 63935 c",21.4023,2.9,11.1,36.7,684,5534,0.93
"HD 64114 b",45.791,NA,17.8,NA,NA,5676,0.95
"HD 64121 b",623,NA,813.64072,NA,NA,5078,1.64
"HD 6434 b",22.017,NA,139.8452,NA,NA,5690,0.89
"HD 6434 b",21.998,NA,155.7367,NA,NA,5769,1.1
"HD 6434 b",21.998,NA,123.95,NA,NA,5835,0.79
"HD 65216 b",577.6,NA,411.58985,NA,NA,5612,0.87
"HD 65216 b",613.1,NA,384.5743,NA,NA,5666,0.92
"HD 65216 b",613.09998,NA,375.0394,NA,NA,5645,0.88
"HD 65216 b",572.4,NA,400.45,NA,NA,5623.44,1
"HD 65216 c",5370,NA,645.1949,NA,NA,5612,0.87
"HD 65216 c",152.6,NA,54.03,NA,NA,5623.44,1
"HD 66141 b",480.5,NA,1906.9,NA,NA,4323,1.1
"HD 66428 b",2280.4,NA,982.0947,NA,NA,NA,1.06
"HD 66428 b",1973,NA,839.0712,NA,NA,5716,1
"HD 66428 b",2293.9,NA,1015.106,NA,NA,5669,1.01
"HD 66428 b",1973,NA,896.2,NA,NA,5752,1.1
"HD 66428 b",2263.12,NA,1018.32732,NA,NA,5773,1.08
"HD 66428 b",2269.81725722,NA,3426.60694,NA,NA,NA,1.01
"HD 66428 b",2288.9,NA,1013.87262,NA,NA,5647.6,1.05
"HD 66428 c",10478.84436542,NA,768.2868,NA,NA,NA,1.01
"HD 66428 c",39000,NA,8581.36699,NA,NA,5647.6,1.05
"HD 67087 b",352.2,NA,973,NA,NA,6330,1.36
"HD 67087 c",2374,NA,1540,NA,NA,6330,1.36
"HD 6718 b",2496,NA,496,NA,NA,5746,0.96
"HD 6718 b",2496,NA,533.9544,NA,NA,5801,1.08
"HD 68402 b",1103,NA,975.7381,NA,NA,5950,1.12
"HD 68988 b",6.2764187,NA,608.32357,NA,NA,5883.41,1.17
"HD 68988 b",6.27711,NA,626.1251,NA,NA,5932,1.28
"HD 68988 b",6.276,NA,604,NA,NA,NA,1.2
"HD 68988 b",6.27711,NA,591,NA,NA,5960,1.18
"HD 68988 c",16000,NA,4767.4261,NA,NA,5883.41,1.17
"HD 69123 b",1193.3,NA,966.19836,NA,NA,4842,1.68
"HD 69830 b",8.667,NA,10.2,NA,NA,5385,0.86
"HD 69830 b",8.66945,NA,10.26586,NA,NA,5420.58,0.89
"HD 69830 c",31.613,NA,9.85268,NA,NA,5420.58,0.89
"HD 69830 c",31.56,NA,11.8,NA,NA,5385,0.86
"HD 69830 d",200.61,NA,14.0798,NA,NA,5420.58,0.89
"HD 69830 d",197,NA,18.1,NA,NA,5385,0.86
"HD 70573 b",851.8,NA,1900,NA,NA,5737,1
"HD 70642 b",2068,NA,587.9855,NA,NA,5665,0.96
"HD 70642 b",2231,NA,640,NA,NA,5670,1
"HD 70642 b",2068,NA,626,NA,NA,5706,1.05
"HD 70642 b",2124.54,NA,633.43519,NA,NA,5732,1.08
"HD 7199 b",615,NA,92.1668,NA,NA,5386,0.89
"HD 7199 b",615,NA,85.8141,NA,NA,5371,0.77
"HD 72490 b",858,NA,561.92344,NA,NA,4934,1.21
"HD 72659 b",3506,NA,950.3117,NA,NA,NA,1.07
"HD 72659 b",3549.39853518,NA,1071.53588,NA,NA,NA,1.09
"HD 72659 b",3658,NA,1001.1645,NA,NA,5926,1.06
"HD 72659 b",3630,NA,1048.8,NA,NA,5943.3,1.09
"HD 72659 b",3383,NA,1001.12,NA,NA,5920,1.07
"HD 72659 b",2185,NA,810.43,NA,NA,NA,0.95
"HD 72659 b",3658,NA,1223.6455,NA,NA,5932,1.43
"HD 72659 b",3570,NA,905.81096,NA,NA,5865.17,1.05
"HD 72659 c",18207.72098165,NA,5948.05833,NA,NA,NA,1.09
"HD 72892 b",39.475,NA,1732.1735,NA,NA,5688,1.02
"HD 72892 b",39.44603442,NA,1736.44828,NA,NA,NA,1.01
"HD 73267 b",1257.99159045,NA,1325.38828,NA,NA,NA,0.93
"HD 73267 b",1260,NA,973,NA,NA,5317,0.89
"HD 73267 b",1245.36,NA,984.31951,NA,NA,5387,0.9
"HD 73267 c",17071.78044733,NA,1716.49961,NA,NA,NA,0.93
"HD 73526 b",188.9,NA,715.09,NA,NA,NA,1.01
"HD 73526 b",188.3,NA,978.9164,NA,NA,5601,1.14
"HD 73526 b",190.5,NA,953.49,NA,NA,NA,1.05
"HD 73526 c",379.1,NA,715.09,NA,NA,NA,1.01
"HD 73534 b",1721,NA,321.0083,NA,NA,4917,1.16
"HD 73534 b",1770,NA,350,NA,NA,5041,1.23
"HD 73534 b",1750,NA,353.42696,NA,NA,4917,1.16
"HD 73534 b",1770,NA,381.396,NA,NA,4973,1.4
"HD 73534 b",1707,NA,324.1866,NA,NA,NA,1.17
"HD 73583 b",6.398042,2.79,10.2,43.3,714,4511,0.73
"HD 73583 b",6.39805964,2.522,NA,46,664,4695,NA
"HD 73583 c",18.87974368,2.465,NA,10.87,463,4695,NA
"HD 73583 c",18.87974,2.39,9.7,10.2,498,4511,0.73
"HD 74156 b",51.645,NA,572.07,NA,NA,6068,1.24
"HD 74156 b",51.638,NA,565.71,NA,NA,5960,1.24
"HD 74156 b",51.643,NA,591.14,NA,NA,6105,1.27
"HD 74156 b",51.63603,NA,554.61057,NA,NA,5951.71,1.15
"HD 74156 b",51.63563941,NA,531.83222,NA,NA,NA,1.1
"HD 74156 b",51.6385,NA,565.078,NA,NA,5977,1.1
"HD 74156 c",2448.48726302,NA,2894.47226,NA,NA,NA,1.1
"HD 74156 c",2473,NA,2561.6,NA,NA,6068,1.24
"HD 74156 c",2448.9,NA,2541.579,NA,NA,5977,1.1
"HD 74156 c",2520,NA,2606.1,NA,NA,5960,1.24
"HD 74156 c",2448.6,NA,2431.38731,NA,NA,5951.71,1.15
"HD 74156 c",2025,NA,1960.93,NA,NA,6105,1.27
"HD 74156 c",2460,NA,2469.5391,NA,NA,NA,1.24
"HD 7449 b",1270.5,NA,346.4347,NA,NA,6032.6,1.12
"HD 7449 b",1275,NA,352.776,NA,NA,6024,1.05
"HD 7449 b",1275,NA,438.6054,NA,NA,6047,1.14
"HD 7449 b",1270.55194905,NA,2652.63439,NA,NA,NA,1.2
"HD 7449 b",1255.5,NA,161.45764,NA,NA,6024,1.05
"HD 75289 b",3.508,NA,146.2018,NA,NA,NA,1.15
"HD 75289 b",3.5098,NA,133.4886,NA,1260,6000,1.15
"HD 75289 b",3.50927,NA,155.7367,NA,NA,6117,1.29
"HD 75289 b",3.509267,NA,148.42661,NA,NA,6095,1.21
"HD 75784 b",341.2,NA,317.83,NA,NA,4867,1.26
"HD 75784 b",341.7,NA,365.49,NA,NA,4917,1.41
"HD 75784 b",341.5,NA,343.2564,NA,NA,4867,1.26
"HD 75784 c",7900,NA,1792.5612,NA,NA,4867,1.26
"HD 75784 c",5040,NA,1722.6386,NA,NA,4917,1.33
"HD 75784 c",3878,NA,1430.235,NA,NA,4867,1.26
"HD 75898 b",418.2,NA,797.7533,NA,NA,6021,1.28
"HD 75898 b",422.9,NA,861.3193,NA,NA,5963,1.26
"HD 75898 b",418.20001,NA,858.141,NA,NA,6061,1.43
"HD 76700 b",3.971,NA,62.61251,NA,NA,NA,1
"HD 76700 b",3.97097,NA,74.05439,NA,NA,5668,1.13
"HD 76700 b",3.97097,NA,66.7443,NA,NA,5644,0.99
"HD 76920 b",415.4,NA,1249.0719,NA,NA,4698,1.17
"HD 77338 b",5.7361,NA,19.0698,NA,NA,5341,1.37
"HD 77338 b",5.7361,NA,15.9,NA,NA,5370,0.93
"HD 79181 b",273.1,NA,203.41018,NA,NA,4862,1.28
"HD 7924 b",5.39792,NA,6.3566,NA,NA,5131,0.65
"HD 7924 b",5.39785,NA,8.23176,NA,NA,5171.13,0.8
"HD 7924 b",5.39699,NA,9.26,NA,NA,5136,0.87
"HD 7924 b",5.3978,NA,9.26,NA,NA,5177,0.83
"HD 7924 b",5.39792,NA,8.68,113.7,826,5075,0.83
"HD 7924 c",15.3006,NA,8.83563,NA,NA,5171.13,0.8
"HD 7924 c",15.299,NA,7.86,28.35,584,5075,0.83
"HD 7924 d",24.451,NA,6.44,15.17,499,5075,0.83
"HD 7924 d",24.4459,NA,6.10231,NA,NA,5171.13,0.8
"HD 79498 b",1807,NA,425.8922,NA,NA,5748,1.08
"HD 79498 b",1966.1,NA,425.9,NA,NA,5740,1.06
"HD 80606 b",111.4367,11.243,1307.55262,NA,405,5574,1.02
"HD 80606 b",111.4367,11.994,1392.0954,NA,NA,5561,1.15
"HD 80606 b",111.4367,11.243,1308.18828,NA,NA,5574,1.02
"HD 80606 b",111.4357,10.98,1252.2,NA,NA,NA,0.97
"HD 80606 b",111.43639,NA,1322.16617,NA,NA,5565.89,1.05
"HD 80606 b",111.428,NA,1303.05,NA,NA,5524,0.97
"HD 80606 b",111.429,NA,1242.7153,NA,NA,5573,0.96
"HD 80653 b",0.719573,1.613,5.6,NA,NA,NA,1.18
"HD 80653 b",0.71957121,1.611,NA,6635.86,2302,5910,NA
"HD 80653 b",0.719597,NA,NA,NA,NA,6080,NA
"HD 80869 b",1752.92067283,NA,1797.84225,NA,NA,NA,1.06
"HD 80869 b",1711.7,NA,1544.64606,0.14,203,5837,1.08
"HD 80883 b",6383.7835217,NA,1740.73691,NA,NA,NA,0.88
"HD 80913 b",10839.83340606,NA,7469.38301,NA,NA,NA,1.11
"HD 81040 b",1001.7,NA,2180.3138,NA,NA,5700,0.96
"HD 81040 b",1001.70001,NA,2310.6241,NA,NA,5755,1.05
"HD 81040 b",1005.98853873,NA,2172.35017,NA,NA,NA,1.03
"HD 81040 b",1002.7,NA,2301.07767,NA,NA,NA,0.99
"HD 81688 b",184.02,NA,858.1,NA,NA,4753,2.1
"HD 81688 b",NA,NA,562.5,NA,NA,NA,1.1
"HD 81817 b",1047.1,NA,8613.193,NA,NA,4140,4.3
"HD 81817 b",1021.20159246,NA,8433.90298,NA,NA,NA,4.3
"HD 81817 c",622.97801866,NA,7180.5416,NA,NA,NA,4.3
"HD 82886 b",705,NA,413.2,NA,NA,5112,1.06
"HD 82886 b",705,NA,740.5439,NA,NA,4953,2.53
"HD 82943 b",441.47,NA,534.25,NA,NA,5935,1.08
"HD 82943 b",441.2,NA,556,NA,NA,5935,1.08
"HD 82943 b",435.1,NA,584.8072,NA,NA,6005,1.15
"HD 82943 b",441.93,NA,489.13792,NA,NA,5918.31,1.15
"HD 82943 b",442.4,NA,476.725,NA,NA,6011,1.04
"HD 82943 c",219.929,NA,525.05253,NA,NA,5918.31,1.15
"HD 82943 c",220.078,NA,622.603,NA,NA,5935,1.08
"HD 82943 c",219.3,NA,476.725,NA,NA,6011,1.04
"HD 82943 c",219.3,NA,639,NA,NA,5935,1.08
"HD 82943 c",219.4,NA,587.9855,NA,NA,6005,1.15
"HD 8326 b",158.991,NA,66.6,NA,NA,4914,0.8
"HD 83443 b",2.9857,NA,108.0622,NA,NA,5442,0.79
"HD 83443 b",2.98566,NA,129.99182,NA,NA,5429.16,1.01
"HD 83443 b",2.985698,NA,126.491,NA,NA,5429,0.95
"HD 83443 b",2.98565,NA,120.7754,NA,NA,5454,0.9
"HD 83443 b",2.985628,NA,127.76702,NA,NA,5442,1
"HD 83443 b",2.98553,NA,108.0622,NA,NA,NA,0.79
"HD 83443 b",2.985625,NA,127.127,NA,NA,5429,0.95
"HD 83443 c",8241,NA,476.74261,NA,NA,5442,1
"HD 8535 b",1313,NA,216.1244,NA,NA,6136,1.13
"HD 85390 b",799.52,NA,31.46517,NA,NA,5186,0.76
"HD 85390 b",788,NA,42,NA,NA,5186,0.76
"HD 85390 b",788,NA,34.9613,NA,NA,5164,0.54
"HD 85512 b",58.43,NA,3.1783,NA,NA,4300,0.43
"HD 85512 b",58.43,NA,3.6,NA,298,4715,0.69
"HD 8574 b",227.04,NA,561.28497,NA,NA,6004.14,1.09
"HD 8574 b",227,NA,645.1949,NA,NA,6064,1.34
"HD 8574 b",227.55,NA,670.6213,NA,NA,6031,1.12
"HD 8574 b",227,NA,572.07,NA,NA,6050,1.12
"HD 86065 b",25775.78858607,NA,2801.89869,NA,NA,NA,0.81
"HD 86081 b",2.1375,NA,521.2412,NA,NA,6018,1.39
"HD 86081 b",2.1378431,NA,470.3884,NA,NA,5939,1.21
"HD 86081 b",2.1375,NA,476.745,NA,NA,NA,1.21
"HD 86226 b",1695,NA,292.39,NA,NA,5903,1.06
"HD 86226 b",1534,NA,476.725,NA,NA,NA,1.02
"HD 86226 b",1628,NA,143.0235,NA,176,5863,1.02
"HD 86226 c",3.98442,2.16,7.25,NA,1311,5863,1.02
"HD 86226 c",3.98467677,2.109,NA,464.96,1184,5903,NA
"HD 86264 b",1475,NA,2224.81,NA,NA,6210,1.42
"HD 86264 b",1488.79122664,NA,4073.50239,NA,NA,NA,1.26
"HD 8673 b",1644.6909652,NA,4259.27322,NA,NA,NA,1.28
"HD 8673 b",1634,NA,4513,NA,NA,6389.05,1.28
"HD 86950 b",1270,NA,1144.188,NA,NA,4805,1.66
"HD 87646 b",13.481,NA,3941.092,NA,NA,5770,1.12
"HD 87883 b",3303,NA,728.46271,NA,NA,4989.41,0.83
"HD 87883 b",3309.22117629,NA,1705.47518,NA,NA,NA,0.81
"HD 87883 b",2754,NA,565.7374,NA,NA,4980,0.82
"HD 87883 b",2754,NA,489.4582,NA,NA,4915,0.66
"HD 87883 b",3006,NA,2005.49725,NA,NA,NA,0.8
"HD 88072 b",18538.79292976,NA,2565.90908,NA,NA,NA,1.04
"HD 88133 b",3.414884,NA,90.42263,NA,NA,5392,1.26
"HD 88133 b",3.414887,NA,89.62806,NA,NA,5392,1.26
"HD 88133 b",3.4148674,NA,324.1866,NA,NA,5438,1.18
"HD 88133 b",3.415,NA,92.1707,NA,NA,5494,1.2
"HD 88133 b",3.41587,NA,95.03117,NA,NA,5392,0.94
"HD 88133 b",3.41587,NA,95.349,NA,NA,5404,1.23
"HD 89307 b",2166,NA,670.6213,NA,NA,5955,1.27
"HD 89307 b",2199,NA,635.6,NA,NA,NA,1.03
"HD 89307 b",2199,NA,659.152,NA,NA,5906,1.05
"HD 89307 b",2900,NA,829.5,NA,NA,5956.14,1.09
"HD 89307 b",2157,NA,565.7374,NA,NA,5950,1.03
"HD 89345 b",11.8143,7.263,38.45743,NA,1068,5622,1.32
"HD 89345 b",11.81417262,6.972,NA,275.64,1039,5609,NA
"HD 89345 b",11.81399,6.86,35.7,NA,1053,5499,1.12
"HD 89345 b",11.8143,7.398,34.9613,NA,1089,5576,1.16
"HD 89744 b",256.78,NA,2653.8805,NA,NA,6291,1.86
"HD 89744 b",256.78,NA,2682.37,NA,NA,6291,1.56
"HD 89744 b",256.78,NA,2517.11,NA,NA,6249.16,1.21
"HD 90156 b",49.609,NA,11.79143,NA,NA,5629.62,0.86
"HD 90156 b",49.77,NA,17.98,NA,NA,5599,0.84
"HD 9174 b",1179,NA,352.7913,NA,NA,5577,1.03
